eleccion;comuna;cut_comuna;region;cut_region;candidatura;votos;votos_comuna;votos_comuna_mayoria;ganador_comuna
Primera vuelta;Melipeuco;9110;La Araucanía;9;Gabriel Boric;362;2250;944;Jose Antonio Kast
Primera vuelta;Melipeuco;9110;La Araucanía;9;Jose Antonio Kast;944;2250;944;Jose Antonio Kast
Primera vuelta;Melipeuco;9110;La Araucanía;9;Marco Enriquez-Ominami;95;2250;944;Jose Antonio Kast
Primera vuelta;Melipeuco;9110;La Araucanía;9;Sebastian Sichel;199;2250;944;Jose Antonio Kast
Primera vuelta;Melipeuco;9110;La Araucanía;9;Votos En Blanco;20;2250;944;Jose Antonio Kast
Primera vuelta;Melipeuco;9110;La Araucanía;9;Votos Nulos;29;2250;944;Jose Antonio Kast
Primera vuelta;Melipeuco;9110;La Araucanía;9;Yasna Provoste;328;2250;944;Jose Antonio Kast
Primera vuelta;Melipilla;13501;Metropolitana de Santiago;13;Eduardo Artes;590;41499;12241;Jose Antonio Kast
Primera vuelta;Melipilla;13501;Metropolitana de Santiago;13;Franco Aldo Parisi;4351;41499;12241;Jose Antonio Kast
Primera vuelta;Melipilla;13501;Metropolitana de Santiago;13;Gabriel Boric;10618;41499;12241;Jose Antonio Kast
Primera vuelta;Melipilla;13501;Metropolitana de Santiago;13;Jose Antonio Kast;12241;41499;12241;Jose Antonio Kast
Primera vuelta;Melipilla;13501;Metropolitana de Santiago;13;Marco Enriquez-Ominami;2824;41499;12241;Jose Antonio Kast
Primera vuelta;Melipilla;13501;Metropolitana de Santiago;13;Sebastian Sichel;5547;41499;12241;Jose Antonio Kast
Primera vuelta;Melipilla;13501;Metropolitana de Santiago;13;Votos En Blanco;191;41499;12241;Jose Antonio Kast
Primera vuelta;Melipilla;13501;Metropolitana de Santiago;13;Votos Nulos;327;41499;12241;Jose Antonio Kast
Primera vuelta;Melipilla;13501;Metropolitana de Santiago;13;Yasna Provoste;4810;41499;12241;Jose Antonio Kast
Primera vuelta;Molina;7304;Maule;7;Eduardo Artes;185;19131;4884;Jose Antonio Kast
Primera vuelta;Molina;7304;Maule;7;Franco Aldo Parisi;2641;19131;4884;Jose Antonio Kast
Primera vuelta;Molina;7304;Maule;7;Gabriel Boric;3961;19131;4884;Jose Antonio Kast
Primera vuelta;Molina;7304;Maule;7;Jose Antonio Kast;4884;19131;4884;Jose Antonio Kast
Primera vuelta;Molina;7304;Maule;7;Marco Enriquez-Ominami;1647;19131;4884;Jose Antonio Kast
Primera vuelta;Molina;7304;Maule;7;Sebastian Sichel;2253;19131;4884;Jose Antonio Kast
Primera vuelta;Molina;7304;Maule;7;Votos En Blanco;118;19131;4884;Jose Antonio Kast
Primera vuelta;Molina;7304;Maule;7;Votos Nulos;198;19131;4884;Jose Antonio Kast
Primera vuelta;Molina;7304;Maule;7;Yasna Provoste;3244;19131;4884;Jose Antonio Kast
Primera vuelta;Monte Patria;4303;Coquimbo;4;Eduardo Artes;185;10250;2623;Franco Aldo Parisi
Primera vuelta;Monte Patria;4303;Coquimbo;4;Franco Aldo Parisi;2623;10250;2623;Franco Aldo Parisi
Primera vuelta;Monte Patria;4303;Coquimbo;4;Gabriel Boric;1972;10250;2623;Franco Aldo Parisi
Primera vuelta;Monte Patria;4303;Coquimbo;4;Jose Antonio Kast;1896;10250;2623;Franco Aldo Parisi
Primera vuelta;Monte Patria;4303;Coquimbo;4;Marco Enriquez-Ominami;748;10250;2623;Franco Aldo Parisi
Primera vuelta;Monte Patria;4303;Coquimbo;4;Sebastian Sichel;794;10250;2623;Franco Aldo Parisi
Primera vuelta;Monte Patria;4303;Coquimbo;4;Votos En Blanco;80;10250;2623;Franco Aldo Parisi
Primera vuelta;Monte Patria;4303;Coquimbo;4;Votos Nulos;115;10250;2623;Franco Aldo Parisi
Primera vuelta;Monte Patria;4303;Coquimbo;4;Yasna Provoste;1837;10250;2623;Franco Aldo Parisi
Primera vuelta;Mostazal;6110;Libertador Gral. Bernardo O'Higgins;6;Eduardo Artes;128;9853;2657;Gabriel Boric
Primera vuelta;Mostazal;6110;Libertador Gral. Bernardo O'Higgins;6;Franco Aldo Parisi;1594;9853;2657;Gabriel Boric
Primera vuelta;Mostazal;6110;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;2657;9853;2657;Gabriel Boric
Primera vuelta;Mostazal;6110;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;2281;9853;2657;Gabriel Boric
Primera vuelta;Mostazal;6110;Libertador Gral. Bernardo O'Higgins;6;Marco Enriquez-Ominami;856;9853;2657;Gabriel Boric
Primera vuelta;Mostazal;6110;Libertador Gral. Bernardo O'Higgins;6;Sebastian Sichel;1063;9853;2657;Gabriel Boric
Primera vuelta;Mostazal;6110;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;53;9853;2657;Gabriel Boric
Primera vuelta;Mostazal;6110;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;104;9853;2657;Gabriel Boric
Primera vuelta;Mostazal;6110;Libertador Gral. Bernardo O'Higgins;6;Yasna Provoste;1117;9853;2657;Gabriel Boric
Primera vuelta;Mulchén;8305;Biobío;8;Eduardo Artes;86;10150;3762;Jose Antonio Kast
Primera vuelta;Mulchén;8305;Biobío;8;Franco Aldo Parisi;1830;10150;3762;Jose Antonio Kast
Primera vuelta;Mulchén;8305;Biobío;8;Gabriel Boric;1351;10150;3762;Jose Antonio Kast
Primera vuelta;Mulchén;8305;Biobío;8;Jose Antonio Kast;3762;10150;3762;Jose Antonio Kast
Primera vuelta;Mulchén;8305;Biobío;8;Marco Enriquez-Ominami;465;10150;3762;Jose Antonio Kast
Primera vuelta;Mulchén;8305;Biobío;8;Sebastian Sichel;822;10150;3762;Jose Antonio Kast
Primera vuelta;Mulchén;8305;Biobío;8;Votos En Blanco;117;10150;3762;Jose Antonio Kast
Primera vuelta;Mulchén;8305;Biobío;8;Votos Nulos;103;10150;3762;Jose Antonio Kast
Primera vuelta;Mulchén;8305;Biobío;8;Yasna Provoste;1614;10150;3762;Jose Antonio Kast
Primera vuelta;Máfil;14105;Los Ríos;14;Eduardo Artes;29;3417;1292;Jose Antonio Kast
Primera vuelta;Máfil;14105;Los Ríos;14;Franco Aldo Parisi;647;3417;1292;Jose Antonio Kast
Primera vuelta;Máfil;14105;Los Ríos;14;Gabriel Boric;479;3417;1292;Jose Antonio Kast
Primera vuelta;Máfil;14105;Los Ríos;14;Jose Antonio Kast;1292;3417;1292;Jose Antonio Kast
Primera vuelta;Máfil;14105;Los Ríos;14;Marco Enriquez-Ominami;187;3417;1292;Jose Antonio Kast
Primera vuelta;Máfil;14105;Los Ríos;14;Sebastian Sichel;283;3417;1292;Jose Antonio Kast
Primera vuelta;Máfil;14105;Los Ríos;14;Votos En Blanco;39;3417;1292;Jose Antonio Kast
Primera vuelta;Máfil;14105;Los Ríos;14;Votos Nulos;38;3417;1292;Jose Antonio Kast
Primera vuelta;Máfil;14105;Los Ríos;14;Yasna Provoste;423;3417;1292;Jose Antonio Kast
Primera vuelta;Nacimiento;8306;Biobío;8;Eduardo Artes;91;10736;3693;Jose Antonio Kast
Primera vuelta;Nacimiento;8306;Biobío;8;Franco Aldo Parisi;2852;10736;3693;Jose Antonio Kast
Primera vuelta;Nacimiento;8306;Biobío;8;Gabriel Boric;1367;10736;3693;Jose Antonio Kast
Primera vuelta;Nacimiento;8306;Biobío;8;Jose Antonio Kast;3693;10736;3693;Jose Antonio Kast
Primera vuelta;Nacimiento;8306;Biobío;8;Marco Enriquez-Ominami;477;10736;3693;Jose Antonio Kast
Primera vuelta;Nacimiento;8306;Biobío;8;Sebastian Sichel;836;10736;3693;Jose Antonio Kast
Primera vuelta;Nacimiento;8306;Biobío;8;Votos En Blanco;72;10736;3693;Jose Antonio Kast
Primera vuelta;Nacimiento;8306;Biobío;8;Votos Nulos;84;10736;3693;Jose Antonio Kast
Primera vuelta;Nacimiento;8306;Biobío;8;Yasna Provoste;1264;10736;3693;Jose Antonio Kast
Primera vuelta;Nancagua;6305;Libertador Gral. Bernardo O'Higgins;6;Eduardo Artes;60;6881;1661;Jose Antonio Kast
Primera vuelta;Nancagua;6305;Libertador Gral. Bernardo O'Higgins;6;Franco Aldo Parisi;1006;6881;1661;Jose Antonio Kast
Primera vuelta;Nancagua;6305;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;1332;6881;1661;Jose Antonio Kast
Primera vuelta;Nancagua;6305;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;1661;6881;1661;Jose Antonio Kast
Primera vuelta;Nancagua;6305;Libertador Gral. Bernardo O'Higgins;6;Marco Enriquez-Ominami;395;6881;1661;Jose Antonio Kast
Primera vuelta;Nancagua;6305;Libertador Gral. Bernardo O'Higgins;6;Sebastian Sichel;1064;6881;1661;Jose Antonio Kast
Primera vuelta;Nancagua;6305;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;43;6881;1661;Jose Antonio Kast
Primera vuelta;Nancagua;6305;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;44;6881;1661;Jose Antonio Kast
Primera vuelta;Nancagua;6305;Libertador Gral. Bernardo O'Higgins;6;Yasna Provoste;1276;6881;1661;Jose Antonio Kast
Primera vuelta;Natales;12401;Magallanes y de la Antártica Chilena;12;Eduardo Artes;91;8281;2437;Gabriel Boric
Primera vuelta;Natales;12401;Magallanes y de la Antártica Chilena;12;Franco Aldo Parisi;997;8281;2437;Gabriel Boric
Primera vuelta;Natales;12401;Magallanes y de la Antártica Chilena;12;Gabriel Boric;2437;8281;2437;Gabriel Boric
Primera vuelta;Natales;12401;Magallanes y de la Antártica Chilena;12;Jose Antonio Kast;2039;8281;2437;Gabriel Boric
Primera vuelta;Natales;12401;Magallanes y de la Antártica Chilena;12;Marco Enriquez-Ominami;714;8281;2437;Gabriel Boric
Primera vuelta;Natales;12401;Magallanes y de la Antártica Chilena;12;Sebastian Sichel;573;8281;2437;Gabriel Boric
Primera vuelta;Natales;12401;Magallanes y de la Antártica Chilena;12;Votos En Blanco;72;8281;2437;Gabriel Boric
Primera vuelta;Natales;12401;Magallanes y de la Antártica Chilena;12;Votos Nulos;105;8281;2437;Gabriel Boric
Primera vuelta;Natales;12401;Magallanes y de la Antártica Chilena;12;Yasna Provoste;1253;8281;2437;Gabriel Boric
Primera vuelta;Navidad;6205;Libertador Gral. Bernardo O'Higgins;6;Eduardo Artes;53;3246;807;Gabriel Boric
Primera vuelta;Navidad;6205;Libertador Gral. Bernardo O'Higgins;6;Franco Aldo Parisi;204;3246;807;Gabriel Boric
Primera vuelta;Navidad;6205;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;807;3246;807;Gabriel Boric
Primera vuelta;Navidad;6205;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;761;3246;807;Gabriel Boric
Primera vuelta;Navidad;6205;Libertador Gral. Bernardo O'Higgins;6;Marco Enriquez-Ominami;217;3246;807;Gabriel Boric
Primera vuelta;Navidad;6205;Libertador Gral. Bernardo O'Higgins;6;Sebastian Sichel;527;3246;807;Gabriel Boric
Primera vuelta;Navidad;6205;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;28;3246;807;Gabriel Boric
Primera vuelta;Navidad;6205;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;27;3246;807;Gabriel Boric
Primera vuelta;Navidad;6205;Libertador Gral. Bernardo O'Higgins;6;Yasna Provoste;622;3246;807;Gabriel Boric
Primera vuelta;Negrete;8307;Biobío;8;Eduardo Artes;25;3798;1545;Jose Antonio Kast
Primera vuelta;Negrete;8307;Biobío;8;Franco Aldo Parisi;661;3798;1545;Jose Antonio Kast
Primera vuelta;Negrete;8307;Biobío;8;Gabriel Boric;350;3798;1545;Jose Antonio Kast
Primera vuelta;Negrete;8307;Biobío;8;Jose Antonio Kast;1545;3798;1545;Jose Antonio Kast
Primera vuelta;Negrete;8307;Biobío;8;Marco Enriquez-Ominami;217;3798;1545;Jose Antonio Kast
Primera vuelta;Negrete;8307;Biobío;8;Sebastian Sichel;399;3798;1545;Jose Antonio Kast
Primera vuelta;Negrete;8307;Biobío;8;Votos En Blanco;44;3798;1545;Jose Antonio Kast
Primera vuelta;Negrete;8307;Biobío;8;Votos Nulos;49;3798;1545;Jose Antonio Kast
Primera vuelta;Negrete;8307;Biobío;8;Yasna Provoste;508;3798;1545;Jose Antonio Kast
Primera vuelta;Ninhue;16204;Ñuble;16;Eduardo Artes;15;2454;824;Jose Antonio Kast
Primera vuelta;Ninhue;16204;Ñuble;16;Franco Aldo Parisi;191;2454;824;Jose Antonio Kast
Primera vuelta;Ninhue;16204;Ñuble;16;Gabriel Boric;253;2454;824;Jose Antonio Kast
Primera vuelta;Ninhue;16204;Ñuble;16;Jose Antonio Kast;824;2454;824;Jose Antonio Kast
Primera vuelta;Ninhue;16204;Ñuble;16;Marco Enriquez-Ominami;105;2454;824;Jose Antonio Kast
Primera vuelta;Ninhue;16204;Ñuble;16;Sebastian Sichel;325;2454;824;Jose Antonio Kast
Primera vuelta;Ninhue;16204;Ñuble;16;Votos En Blanco;22;2454;824;Jose Antonio Kast
Primera vuelta;Ninhue;16204;Ñuble;16;Votos Nulos;24;2454;824;Jose Antonio Kast
Primera vuelta;Ninhue;16204;Ñuble;16;Yasna Provoste;695;2454;824;Jose Antonio Kast
Primera vuelta;Nogales;5506;Valparaíso;5;Eduardo Artes;130;9377;2388;Franco Aldo Parisi
Primera vuelta;Nogales;5506;Valparaíso;5;Franco Aldo Parisi;2388;9377;2388;Franco Aldo Parisi
Primera vuelta;Nogales;5506;Valparaíso;5;Gabriel Boric;2325;9377;2388;Franco Aldo Parisi
Primera vuelta;Nogales;5506;Valparaíso;5;Jose Antonio Kast;1501;9377;2388;Franco Aldo Parisi
Primera vuelta;Nogales;5506;Valparaíso;5;Marco Enriquez-Ominami;899;9377;2388;Franco Aldo Parisi
Primera vuelta;Nogales;5506;Valparaíso;5;Sebastian Sichel;925;9377;2388;Franco Aldo Parisi
Primera vuelta;Nogales;5506;Valparaíso;5;Votos En Blanco;55;9377;2388;Franco Aldo Parisi
Primera vuelta;Nogales;5506;Valparaíso;5;Votos Nulos;60;9377;2388;Franco Aldo Parisi
Primera vuelta;Nogales;5506;Valparaíso;5;Yasna Provoste;1094;9377;2388;Franco Aldo Parisi
Primera vuelta;Nueva Imperial;9111;La Araucanía;9;Eduardo Artes;178;13487;4697;Jose Antonio Kast
Primera vuelta;Nueva Imperial;9111;La Araucanía;9;Franco Aldo Parisi;1647;13487;4697;Jose Antonio Kast
Primera vuelta;Nueva Imperial;9111;La Araucanía;9;Gabriel Boric;2196;13487;4697;Jose Antonio Kast
Primera vuelta;Nueva Imperial;9111;La Araucanía;9;Jose Antonio Kast;4697;13487;4697;Jose Antonio Kast
Primera vuelta;Nueva Imperial;9111;La Araucanía;9;Marco Enriquez-Ominami;1011;13487;4697;Jose Antonio Kast
Primera vuelta;Nueva Imperial;9111;La Araucanía;9;Sebastian Sichel;1191;13487;4697;Jose Antonio Kast
Primera vuelta;Nueva Imperial;9111;La Araucanía;9;Votos En Blanco;102;13487;4697;Jose Antonio Kast
Primera vuelta;Nueva Imperial;9111;La Araucanía;9;Votos Nulos;164;13487;4697;Jose Antonio Kast
Primera vuelta;Nueva Imperial;9111;La Araucanía;9;Yasna Provoste;2301;13487;4697;Jose Antonio Kast
Primera vuelta;O'Higgins;11302;Aysén del General Carlos Ibáñez del Campo;11;Eduardo Artes;3;325;142;Jose Antonio Kast
Primera vuelta;O'Higgins;11302;Aysén del General Carlos Ibáñez del Campo;11;Franco Aldo Parisi;16;325;142;Jose Antonio Kast
Primera vuelta;O'Higgins;11302;Aysén del General Carlos Ibáñez del Campo;11;Gabriel Boric;75;325;142;Jose Antonio Kast
Primera vuelta;O'Higgins;11302;Aysén del General Carlos Ibáñez del Campo;11;Jose Antonio Kast;142;325;142;Jose Antonio Kast
Primera vuelta;O'Higgins;11302;Aysén del General Carlos Ibáñez del Campo;11;Marco Enriquez-Ominami;5;325;142;Jose Antonio Kast
Primera vuelta;O'Higgins;11302;Aysén del General Carlos Ibáñez del Campo;11;Sebastian Sichel;26;325;142;Jose Antonio Kast
Primera vuelta;O'Higgins;11302;Aysén del General Carlos Ibáñez del Campo;11;Votos En Blanco;6;325;142;Jose Antonio Kast
Primera vuelta;O'Higgins;11302;Aysén del General Carlos Ibáñez del Campo;11;Votos Nulos;5;325;142;Jose Antonio Kast
Primera vuelta;O'Higgins;11302;Aysén del General Carlos Ibáñez del Campo;11;Yasna Provoste;47;325;142;Jose Antonio Kast
Primera vuelta;Olivar;6111;Libertador Gral. Bernardo O'Higgins;6;Eduardo Artes;46;6280;1701;Jose Antonio Kast
Primera vuelta;Olivar;6111;Libertador Gral. Bernardo O'Higgins;6;Franco Aldo Parisi;1076;6280;1701;Jose Antonio Kast
Primera vuelta;Olivar;6111;Libertador Gral. Bernardo O'Higgins;6;Gabriel Boric;1324;6280;1701;Jose Antonio Kast
Primera vuelta;Olivar;6111;Libertador Gral. Bernardo O'Higgins;6;Jose Antonio Kast;1701;6280;1701;Jose Antonio Kast
Primera vuelta;Olivar;6111;Libertador Gral. Bernardo O'Higgins;6;Marco Enriquez-Ominami;493;6280;1701;Jose Antonio Kast
Primera vuelta;Olivar;6111;Libertador Gral. Bernardo O'Higgins;6;Sebastian Sichel;835;6280;1701;Jose Antonio Kast
Primera vuelta;Olivar;6111;Libertador Gral. Bernardo O'Higgins;6;Votos En Blanco;32;6280;1701;Jose Antonio Kast
Primera vuelta;Olivar;6111;Libertador Gral. Bernardo O'Higgins;6;Votos Nulos;55;6280;1701;Jose Antonio Kast
Primera vuelta;Olivar;6111;Libertador Gral. Bernardo O'Higgins;6;Yasna Provoste;718;6280;1701;Jose Antonio Kast
Primera vuelta;Ollagüe;2202;Antofagasta;2;Eduardo Artes;3;372;220;Franco Aldo Parisi
Primera vuelta;Ollagüe;2202;Antofagasta;2;Franco Aldo Parisi;220;372;220;Franco Aldo Parisi
Primera vuelta;Ollagüe;2202;Antofagasta;2;Gabriel Boric;29;372;220;Franco Aldo Parisi
Primera vuelta;Ollagüe;2202;Antofagasta;2;Jose Antonio Kast;53;372;220;Franco Aldo Parisi
Primera vuelta;Ollagüe;2202;Antofagasta;2;Marco Enriquez-Ominami;27;372;220;Franco Aldo Parisi
Primera vuelta;Ollagüe;2202;Antofagasta;2;Sebastian Sichel;12;372;220;Franco Aldo Parisi
Primera vuelta;Ollagüe;2202;Antofagasta;2;Votos En Blanco;1;372;220;Franco Aldo Parisi
Primera vuelta;Ollagüe;2202;Antofagasta;2;Votos Nulos;2;372;220;Franco Aldo Parisi
Primera vuelta;Ollagüe;2202;Antofagasta;2;Yasna Provoste;25;372;220;Franco Aldo Parisi
Primera vuelta;Olmué;5803;Valparaíso;5;Eduardo Artes;101;7977;2624;Jose Antonio Kast
Primera vuelta;Olmué;5803;Valparaíso;5;Franco Aldo Parisi;893;7977;2624;Jose Antonio Kast
Primera vuelta;Olmué;5803;Valparaíso;5;Gabriel Boric;1925;7977;2624;Jose Antonio Kast
Primera vuelta;Olmué;5803;Valparaíso;5;Jose Antonio Kast;2624;7977;2624;Jose Antonio Kast
Primera vuelta;Olmué;5803;Valparaíso;5;Marco Enriquez-Ominami;561;7977;2624;Jose Antonio Kast
Primera vuelta;Olmué;5803;Valparaíso;5;Sebastian Sichel;1000;7977;2624;Jose Antonio Kast
Primera vuelta;Olmué;5803;Valparaíso;5;Votos En Blanco;44;7977;2624;Jose Antonio Kast
Primera vuelta;Olmué;5803;Valparaíso;5;Votos Nulos;69;7977;2624;Jose Antonio Kast
Primera vuelta;Olmué;5803;Valparaíso;5;Yasna Provoste;760;7977;2624;Jose Antonio Kast
Primera vuelta;Osorno;10301;Los Lagos;10;Eduardo Artes;837;68131;21364;Jose Antonio Kast
Primera vuelta;Osorno;10301;Los Lagos;10;Franco Aldo Parisi;9914;68131;21364;Jose Antonio Kast
Primera vuelta;Osorno;10301;Los Lagos;10;Gabriel Boric;14255;68131;21364;Jose Antonio Kast
Primera vuelta;Osorno;10301;Los Lagos;10;Jose Antonio Kast;21364;68131;21364;Jose Antonio Kast
Primera vuelta;Osorno;10301;Los Lagos;10;Marco Enriquez-Ominami;3309;68131;21364;Jose Antonio Kast
Primera vuelta;Osorno;10301;Los Lagos;10;Sebastian Sichel;7727;68131;21364;Jose Antonio Kast
Primera vuelta;Osorno;10301;Los Lagos;10;Votos En Blanco;238;68131;21364;Jose Antonio Kast
Primera vuelta;Osorno;10301;Los Lagos;10;Votos Nulos;496;68131;21364;Jose Antonio Kast
Primera vuelta;Osorno;10301;Los Lagos;10;Yasna Provoste;9991;68131;21364;Jose Antonio Kast
Primera vuelta;Ovalle;4301;Coquimbo;4;Eduardo Artes;420;37271;8759;Gabriel Boric
Primera vuelta;Ovalle;4301;Coquimbo;4;Franco Aldo Parisi;7777;37271;8759;Gabriel Boric
Primera vuelta;Ovalle;4301;Coquimbo;4;Gabriel Boric;8759;37271;8759;Gabriel Boric
Primera vuelta;Ovalle;4301;Coquimbo;4;Jose Antonio Kast;7745;37271;8759;Gabriel Boric
Primera vuelta;Ovalle;4301;Coquimbo;4;Marco Enriquez-Ominami;2765;37271;8759;Gabriel Boric
Primera vuelta;Ovalle;4301;Coquimbo;4;Sebastian Sichel;3731;37271;8759;Gabriel Boric
Primera vuelta;Ovalle;4301;Coquimbo;4;Votos En Blanco;191;37271;8759;Gabriel Boric
Primera vuelta;Ovalle;4301;Coquimbo;4;Votos Nulos;312;37271;8759;Gabriel Boric
Primera vuelta;Ovalle;4301;Coquimbo;4;Yasna Provoste;5571;37271;8759;Gabriel Boric
Primera vuelta;Padre Hurtado;13604;Metropolitana de Santiago;13;Eduardo Artes;418;25046;7117;Gabriel Boric
Primera vuelta;Padre Hurtado;13604;Metropolitana de Santiago;13;Franco Aldo Parisi;3527;25046;7117;Gabriel Boric
Primera vuelta;Padre Hurtado;13604;Metropolitana de Santiago;13;Gabriel Boric;7117;25046;7117;Gabriel Boric
Primera vuelta;Padre Hurtado;13604;Metropolitana de Santiago;13;Jose Antonio Kast;5178;25046;7117;Gabriel Boric
Primera vuelta;Padre Hurtado;13604;Metropolitana de Santiago;13;Marco Enriquez-Ominami;3123;25046;7117;Gabriel Boric
Primera vuelta;Padre Hurtado;13604;Metropolitana de Santiago;13;Sebastian Sichel;2774;25046;7117;Gabriel Boric
Primera vuelta;Padre Hurtado;13604;Metropolitana de Santiago;13;Votos En Blanco;87;25046;7117;Gabriel Boric
Primera vuelta;Padre Hurtado;13604;Metropolitana de Santiago;13;Votos Nulos;195;25046;7117;Gabriel Boric
Primera vuelta;Padre Hurtado;13604;Metropolitana de Santiago;13;Yasna Provoste;2627;25046;7117;Gabriel Boric
Primera vuelta;Padre Las Casas;9112;La Araucanía;9;Eduardo Artes;265;26103;9271;Jose Antonio Kast
Primera vuelta;Padre Las Casas;9112;La Araucanía;9;Franco Aldo Parisi;4368;26103;9271;Jose Antonio Kast
Primera vuelta;Padre Las Casas;9112;La Araucanía;9;Gabriel Boric;4409;26103;9271;Jose Antonio Kast
Primera vuelta;Padre Las Casas;9112;La Araucanía;9;Jose Antonio Kast;9271;26103;9271;Jose Antonio Kast
Primera vuelta;Padre Las Casas;9112;La Araucanía;9;Marco Enriquez-Ominami;1852;26103;9271;Jose Antonio Kast
Primera vuelta;Padre Las Casas;9112;La Araucanía;9;Sebastian Sichel;2511;26103;9271;Jose Antonio Kast
Primera vuelta;Padre Las Casas;9112;La Araucanía;9;Votos En Blanco;185;26103;9271;Jose Antonio Kast
Primera vuelta;Padre Las Casas;9112;La Araucanía;9;Votos Nulos;260;26103;9271;Jose Antonio Kast
Primera vuelta;Padre Las Casas;9112;La Araucanía;9;Yasna Provoste;2982;26103;9271;Jose Antonio Kast
Primera vuelta;Paiguano;4105;Coquimbo;4;Eduardo Artes;37;2118;576;Gabriel Boric
Primera vuelta;Paiguano;4105;Coquimbo;4;Franco Aldo Parisi;277;2118;576;Gabriel Boric
Primera vuelta;Paiguano;4105;Coquimbo;4;Gabriel Boric;576;2118;576;Gabriel Boric
Primera vuelta;Paiguano;4105;Coquimbo;4;Jose Antonio Kast;488;2118;576;Gabriel Boric
Primera vuelta;Paiguano;4105;Coquimbo;4;Marco Enriquez-Ominami;146;2118;576;Gabriel Boric
Primera vuelta;Paiguano;4105;Coquimbo;4;Sebastian Sichel;274;2118;576;Gabriel Boric
Primera vuelta;Paiguano;4105;Coquimbo;4;Votos En Blanco;14;2118;576;Gabriel Boric
Primera vuelta;Paiguano;4105;Coquimbo;4;Votos Nulos;17;2118;576;Gabriel Boric
Primera vuelta;Paiguano;4105;Coquimbo;4;Yasna Provoste;289;2118;576;Gabriel Boric
Primera vuelta;Paillaco;14107;Los Ríos;14;Eduardo Artes;94;8541;3333;Jose Antonio Kast
Primera vuelta;Paillaco;14107;Los Ríos;14;Franco Aldo Parisi;1226;8541;3333;Jose Antonio Kast
Primera vuelta;Paillaco;14107;Los Ríos;14;Gabriel Boric;1428;8541;3333;Jose Antonio Kast
Primera vuelta;Paillaco;14107;Los Ríos;14;Jose Antonio Kast;3333;8541;3333;Jose Antonio Kast
